,stroma,plasmablast-enriched stroma,lymphoid structure,tumor-stroma boundary,myeloid-enriched stroma,tumor interior
1161,0.009036144,0.003012048,0.0,0.11746988,0.51506025,0.3554217
1162,0.037037037,0.0,0.0,0.102564104,0.54131055,0.3190883
1163,0.043037973,0.012658228,0.0,0.055696204,0.5443038,0.3443038
1164,0.044973545,0.04761905,0.0,0.044973545,0.489418,0.37301588
1165,0.048295453,0.045454547,0.011363637,0.048295453,0.48011363,0.36647728
1166,0.032258064,0.0,0.09408602,0.06451613,0.40053764,0.40860215
1167,0.020512821,0.0,0.115384616,0.06410257,0.36666667,0.43333334
1168,0.026004728,0.0,0.13475177,0.06382979,0.3782506,0.39716312
1169,0.024742268,0.0,0.10515464,0.0927835,0.3814433,0.3958763
1170,0.022916667,0.0,0.12708333,0.077083334,0.375,0.39791667
1171,0.025287356,0.0,0.14712644,0.07356322,0.34712642,0.40689656
1172,0.028205128,0.0,0.17948718,0.06923077,0.34358975,0.3794872
1173,0.05107527,0.0,0.16666667,0.06451613,0.31989247,0.39784947
1174,0.07506053,0.0,0.15254237,0.06053269,0.30024213,0.4116223
1175,0.10817308,0.0,0.15865384,0.052884616,0.30528846,0.375
1176,0.12626262,0.0,0.15656565,0.065656565,0.34848484,0.3030303
1177,0.14962594,0.0,0.13965087,0.07481297,0.30922693,0.32668328
1178,0.14035088,0.0,0.14035088,0.0802005,0.26065162,0.3784461
1179,0.12528473,0.0,0.113895215,0.08428246,0.27107063,0.40546697
1180,0.10779817,0.0022935779,0.07110092,0.13761468,0.27522936,0.4059633
1181,0.11699165,0.0027855153,0.06406685,0.1448468,0.2534819,0.4178273
1182,0.24816176,0.04411765,0.02389706,0.0992647,0.22794117,0.35661766
1183,0.2099792,0.056133058,0.002079002,0.095634095,0.24324325,0.3929314
1184,0.25112107,0.05605381,0.0,0.13004485,0.20403588,0.35874438
1185,0.2984694,0.028061224,0.0,0.12244898,0.16836734,0.38265306
1186,0.30946884,0.034642033,0.013856813,0.09930716,0.16628176,0.37644342
1187,0.32741117,0.043147206,0.05076142,0.10659899,0.19035533,0.28172588
1188,0.31900454,0.042986427,0.06334842,0.08597285,0.1923077,0.2963801
1189,0.30896226,0.0495283,0.108490564,0.108490564,0.14622642,0.2783019
1190,0.27489176,0.04761905,0.10822511,0.14502165,0.14285715,0.28138527
1191,0.23809524,0.04347826,0.126294,0.1532091,0.1594203,0.2795031
1192,0.2795031,0.04761905,0.14492753,0.12836438,0.16977225,0.22981367
1193,0.24152543,0.042372882,0.16525424,0.12288135,0.15677966,0.27118644
1194,0.24507658,0.030634573,0.18380743,0.10940919,0.15754923,0.27352297
1195,0.25373134,0.019189766,0.15351813,0.13432837,0.1705757,0.26865673
1196,0.26907632,0.024096385,0.12650603,0.12851405,0.1626506,0.28915662
1197,0.29598308,0.021141648,0.12684989,0.10147992,0.20718816,0.2473573
1198,0.32505643,0.03160271,0.10609481,0.12641084,0.1489842,0.261851
1199,0.3630435,0.02173913,0.09565217,0.11304348,0.14782609,0.25869566
1200,0.36956522,0.009661836,0.147343,0.08454106,0.12801932,0.26086956
1201,0.3711584,0.028368793,0.14893617,0.09456265,0.12293144,0.23404256
1202,0.34549356,0.036480688,0.21244635,0.07939914,0.1416309,0.18454936
1203,0.32009345,0.056074765,0.2406542,0.042056076,0.13317756,0.20794393
1204,0.28540772,0.07939914,0.28755364,0.055793993,0.14377682,0.14806867
1205,0.2596685,0.05893186,0.27071825,0.0718232,0.15837938,0.18047883
1206,0.27554744,0.05839416,0.26277372,0.06751825,0.16423358,0.17153284
1207,0.24657534,0.04892368,0.3072407,0.078277886,0.16242662,0.15655577
1208,0.17153996,0.054580897,0.35672516,0.07212476,0.17348927,0.17153996
1209,0.18711019,0.031185031,0.3118503,0.08108108,0.21413721,0.17463617
1210,0.20879121,0.015384615,0.2835165,0.081318684,0.24615385,0.16483517
1211,0.20518868,0.016509434,0.31132075,0.08254717,0.24292453,0.14150943
1212,0.200883,0.022075055,0.29580575,0.07284768,0.27152318,0.13686535
1213,0.1969697,0.012987013,0.3051948,0.103896104,0.24675325,0.13419913
1214,0.2,0.0072072074,0.2918919,0.10810811,0.24144144,0.15135135
