,niche1,niche2,niche3,niche4,niche5,niche6,niche9,niche10
289,0.0,0.078431375,0.4509804,0.0,0.18300654,0.07189543,0.21568628,0.0
290,0.0,0.09677419,0.45806453,0.0,0.17419355,0.12258065,0.14838709,0.0
291,0.0,0.09259259,0.5308642,0.0,0.16049382,0.14814815,0.06790123,0.0
292,0.0,0.102564104,0.5576923,0.0,0.17307693,0.10897436,0.057692308,0.0
293,0.0,0.11643836,0.45890412,0.0,0.15068494,0.10958904,0.16438356,0.0
294,0.0061728396,0.09876543,0.41358024,0.0,0.2037037,0.18518518,0.09259259,0.0
295,0.0,0.10810811,0.43243244,0.0,0.25675675,0.11486486,0.08783784,0.0
296,0.0,0.14285715,0.414966,0.0,0.1904762,0.12244898,0.1292517,0.0
297,0.0070422534,0.07042254,0.38732395,0.0,0.26760563,0.15492958,0.112676054,0.0
298,0.0,0.15827338,0.42446044,0.0,0.23741007,0.10071942,0.07913669,0.0
299,0.0,0.07377049,0.5163934,0.0,0.22950819,0.10655738,0.07377049,0.0
300,0.06,0.38,0.0,0.0,0.46,0.1,0.0,0.0
301,0.11111111,0.34920636,0.0,0.0,0.2857143,0.25396827,0.0,0.0
302,0.07608695,0.5217391,0.0,0.0,0.3478261,0.054347824,0.0,0.0
303,0.023809524,0.54761904,0.0,0.0,0.39285713,0.035714287,0.0,0.0
304,0.0,0.5813953,0.0,0.0,0.40697673,0.011627907,0.0,0.0
305,0.0,0.625,0.0,0.0,0.375,0.0,0.0,0.0
306,0.0,0.6363636,0.0,0.0,0.3409091,0.022727273,0.0,0.0
307,0.0,0.54901963,0.0,0.0,0.37254903,0.078431375,0.0,0.0
308,0.0,0.58426964,0.0,0.0,0.3483146,0.06741573,0.0,0.0
309,0.0,0.5188679,0.028301887,0.0,0.36792454,0.08490566,0.0,0.0
310,0.019417476,0.4854369,0.067961164,0.0,0.3883495,0.03883495,0.0,0.0
311,0.068627454,0.5392157,0.09803922,0.0,0.24509804,0.04901961,0.0,0.0
312,0.009433962,0.43396226,0.11320755,0.0,0.38679245,0.056603774,0.0,0.0
313,0.0,0.46534654,0.14851485,0.0,0.34653464,0.03960396,0.0,0.0
314,0.0,0.4214876,0.16528925,0.024793388,0.32231405,0.0661157,0.0,0.0
315,0.008264462,0.38016528,0.11570248,0.07438017,0.3553719,0.0661157,0.0,0.0
316,0.0074626864,0.3955224,0.052238807,0.1119403,0.35820895,0.07462686,0.0,0.0
317,0.060150377,0.31578946,0.09022556,0.10526316,0.32330826,0.10526316,0.0,0.0
318,0.03937008,0.4015748,0.08661418,0.10236221,0.2913386,0.07874016,0.0,0.0
319,0.075187966,0.30075186,0.082706764,0.120300755,0.24060151,0.18045112,0.0,0.0
320,0.06153846,0.26923078,0.13846155,0.13076924,0.22307692,0.17692308,0.0,0.0
321,0.05109489,0.3211679,0.18978103,0.11678832,0.1970803,0.124087594,0.0,0.0
322,0.046875,0.2421875,0.2421875,0.09375,0.2109375,0.1640625,0.0,0.0
323,0.070866145,0.2913386,0.25984251,0.11023622,0.1496063,0.11811024,0.0,0.0
324,0.016,0.272,0.256,0.112,0.208,0.128,0.008,0.0
325,0.022900764,0.32061067,0.2977099,0.10687023,0.13740458,0.114503816,0.0,0.0
326,0.040816326,0.292517,0.30612245,0.13605443,0.12244898,0.10204082,0.0,0.0
327,0.042735044,0.26495728,0.30769232,0.17094018,0.13675214,0.07692308,0.0,0.0
328,0.054421768,0.19727892,0.292517,0.13605443,0.21088435,0.088435374,0.020408163,0.0
329,0.024844721,0.11801242,0.3478261,0.13043478,0.18012422,0.10559006,0.08074534,0.0124223605
330,0.071428575,0.11038961,0.20779221,0.12337662,0.24025974,0.025974026,0.22077923,0.0
331,0.065476194,0.13095239,0.10119048,0.0952381,0.19642857,0.0952381,0.31547618,0.0
332,0.08280255,0.14649682,0.12101911,0.12101911,0.17197452,0.03821656,0.31847134,0.0
333,0.08588957,0.15337424,0.049079753,0.10429448,0.20245399,0.042944785,0.36196318,0.0
334,0.07692308,0.1923077,0.071428575,0.115384616,0.21428572,0.010989011,0.31868133,0.0
335,0.06043956,0.25274727,0.071428575,0.15934066,0.10989011,0.027472528,0.30769232,0.010989011
336,0.08108108,0.16216215,0.048648648,0.13513513,0.15135135,0.021621622,0.3837838,0.016216217
337,0.073446326,0.16384181,0.02259887,0.1299435,0.18644068,0.016949153,0.36723164,0.03954802
338,0.047058824,0.24117647,0.03529412,0.05882353,0.13529412,0.023529412,0.41764706,0.04117647
339,0.06703911,0.20111732,0.033519555,0.0726257,0.1452514,0.06703911,0.3519553,0.061452515
340,0.05421687,0.21686748,0.042168673,0.05421687,0.15662651,0.05421687,0.36144578,0.060240965
341,0.056818184,0.19318181,0.07954545,0.0625,0.14772727,0.03409091,0.36363637,0.0625
342,0.057471264,0.16666667,0.057471264,0.022988506,0.21839081,0.040229887,0.3448276,0.09195402
343,0.046666667,0.10666667,0.06,0.033333335,0.22,0.046666667,0.34666666,0.14
344,0.06329114,0.18987341,0.056962024,0.03164557,0.11392405,0.03797468,0.38607594,0.12025317
345,0.07692308,0.12637363,0.06593407,0.071428575,0.15934066,0.054945055,0.30769232,0.13736264
346,0.05978261,0.10869565,0.054347824,0.07065217,0.1521739,0.048913043,0.36413044,0.14130434
347,0.043243244,0.14594595,0.054054055,0.08108108,0.15675676,0.032432433,0.3027027,0.18378378
348,0.033816423,0.11594203,0.053140096,0.072463766,0.1594203,0.019323671,0.33816424,0.20772947
349,0.059907835,0.124423966,0.059907835,0.07373272,0.19354838,0.02764977,0.29032257,0.17050691
350,0.05851064,0.10106383,0.05319149,0.07978723,0.16489361,0.05851064,0.29787233,0.1861702
351,0.024875622,0.104477614,0.05472637,0.094527364,0.15422885,0.07960199,0.29353234,0.19402985
352,0.05394191,0.15352698,0.041493777,0.112033196,0.15352698,0.0746888,0.22821577,0.18257262
353,0.06787331,0.13574661,0.03167421,0.1402715,0.15384616,0.06787331,0.22624435,0.1764706
354,0.048076924,0.125,0.028846154,0.13461539,0.14423077,0.086538464,0.22115384,0.21153846
355,0.034782607,0.14347826,0.04347826,0.10869565,0.2,0.073913045,0.17826086,0.2173913
356,0.0456621,0.1369863,0.04109589,0.15981735,0.19634703,0.05022831,0.14611872,0.22374429
357,0.018957347,0.17061612,0.07582939,0.16113745,0.123222746,0.056872036,0.16587678,0.22748815
358,0.04888889,0.14666666,0.07111111,0.16,0.11111111,0.035555556,0.14666666,0.28
359,0.052884616,0.16346154,0.086538464,0.1298077,0.120192304,0.0625,0.120192304,0.26442307
360,0.04310345,0.15948276,0.06465517,0.11637931,0.14224137,0.06465517,0.14655173,0.26293105
361,0.059322033,0.17372881,0.0720339,0.13983051,0.11016949,0.10169491,0.08898305,0.2542373
362,0.08130081,0.13821138,0.06910569,0.10569106,0.14227642,0.1097561,0.08943089,0.26422763
363,0.06926407,0.14285715,0.06926407,0.116883114,0.13419913,0.116883114,0.08225108,0.26839826
364,0.07392996,0.14007781,0.07003891,0.046692606,0.13229571,0.13229571,0.11673152,0.28793773
365,0.093877554,0.13061224,0.04897959,0.10204082,0.15510204,0.114285715,0.057142857,0.29795918
366,0.12598425,0.13385826,0.031496063,0.11811024,0.11811024,0.11811024,0.062992126,0.2913386
367,0.087649405,0.17529881,0.015936255,0.119521916,0.087649405,0.1434263,0.06374502,0.30677292
368,0.16091955,0.16475096,0.007662835,0.099616855,0.13409962,0.09578544,0.026819924,0.31034482
369,0.12692308,0.15,0.0038461538,0.1,0.13461539,0.08076923,0.03846154,0.3653846
370,0.15322581,0.14516129,0.004032258,0.125,0.16129032,0.076612905,0.012096774,0.32258064
371,0.12890625,0.140625,0.00390625,0.1015625,0.19921875,0.08984375,0.0,0.3359375
372,0.1322314,0.1570248,0.004132231,0.11983471,0.1694215,0.09090909,0.0,0.3264463
373,0.13445379,0.17226891,0.04621849,0.10084034,0.15126051,0.075630255,0.0,0.31932774
374,0.13877551,0.17142858,0.036734693,0.08979592,0.15510204,0.06122449,0.0,0.3469388
375,0.17131475,0.15139443,0.0996016,0.055776894,0.16733068,0.03984064,0.0,0.31474105
376,0.08802817,0.17957747,0.07746479,0.07042254,0.14788732,0.0528169,0.0,0.38380283
377,0.08949416,0.12451362,0.08171206,0.12062257,0.17509727,0.050583657,0.0,0.35797665
378,0.075187966,0.10902256,0.10526316,0.060150377,0.082706764,0.10902256,0.0,0.45864663
379,0.05964912,0.10175438,0.11578947,0.07017544,0.12631579,0.10526316,0.0,0.42105263
380,0.09030101,0.10033445,0.15384616,0.033444814,0.080267556,0.110367894,0.0,0.43143812
381,0.085910656,0.13402061,0.1580756,0.048109967,0.116838485,0.06185567,0.0,0.39518902
382,0.15,0.06428572,0.18571429,0.017857144,0.12142857,0.06428572,0.0,0.39642859
383,0.15734266,0.062937066,0.18531469,0.024475524,0.09090909,0.0979021,0.0,0.3811189
384,0.1614035,0.049122807,0.2140351,0.028070176,0.08421053,0.08421053,0.0,0.37894738
385,0.1320132,0.052805282,0.21782178,0.036303632,0.07590759,0.09570957,0.0,0.38943896
386,0.11945392,0.06484642,0.25597268,0.027303753,0.061433446,0.09897611,0.013651877,0.35836178
387,0.12903225,0.045161292,0.2516129,0.041935485,0.05483871,0.07096774,0.051612902,0.3548387
388,0.15151516,0.023569023,0.25252524,0.05050505,0.06397306,0.043771043,0.07070707,0.34343433
389,0.11464968,0.025477707,0.20063694,0.060509555,0.070063695,0.041401275,0.12101911,0.36624205
390,0.13311689,0.022727273,0.18181819,0.042207792,0.06168831,0.06168831,0.15584415,0.3409091
391,0.105610564,0.036303632,0.21782178,0.052805282,0.05940594,0.04290429,0.14851485,0.33663365
392,0.11178248,0.039274924,0.1570997,0.0694864,0.06646526,0.04833837,0.18731117,0.3202417
393,0.08059701,0.06268657,0.1402985,0.08358209,0.07164179,0.053731345,0.20298508,0.3044776
394,0.120588236,0.052941177,0.16176471,0.07941177,0.08529412,0.05,0.17352942,0.2764706
395,0.13095239,0.05952381,0.13690476,0.08630952,0.0952381,0.05059524,0.18154761,0.25892857
396,0.12103746,0.08933718,0.16426513,0.08069164,0.054755043,0.04610951,0.2074928,0.23631124
397,0.11764706,0.061764706,0.15294118,0.09411765,0.064705886,0.052941177,0.21470588,0.24117647
398,0.1559633,0.07339449,0.1437309,0.058103975,0.0764526,0.0091743115,0.25076452,0.2324159
399,0.15774648,0.07323944,0.16901408,0.08450704,0.07042254,0.025352113,0.2169014,0.2028169
400,0.18965517,0.083333336,0.1637931,0.06321839,0.054597702,0.020114943,0.22988506,0.1954023
401,0.15322581,0.06451613,0.15322581,0.08064516,0.09946237,0.029569892,0.24193548,0.17741935
402,0.16,0.08571429,0.17428571,0.08571429,0.074285716,0.014285714,0.25428572,0.15142857
403,0.15426998,0.060606062,0.15977961,0.110192835,0.06887052,0.019283747,0.23966943,0.18732782
404,0.1202346,0.076246336,0.15249267,0.08504399,0.076246336,0.029325513,0.32844576,0.1319648
405,0.12806539,0.08446866,0.16621253,0.081743866,0.05722071,0.021798365,0.30245233,0.15803815
406,0.07365439,0.07082153,0.1529745,0.11614731,0.07648725,0.014164306,0.33994335,0.15580736
407,0.10144927,0.09565217,0.15072463,0.12463768,0.08115942,0.028985508,0.31014493,0.10724638
408,0.09116809,0.088319086,0.15099715,0.11111111,0.094017096,0.034188036,0.3190883,0.11111111
409,0.109195404,0.077586204,0.18103448,0.09195402,0.112068966,0.048850574,0.2816092,0.09770115
410,0.103975534,0.08562691,0.17737003,0.113149844,0.10091743,0.033639144,0.3088685,0.0764526
411,0.096317284,0.101983,0.20679887,0.0878187,0.101983,0.031161472,0.3201133,0.05382436
412,0.10404624,0.10404624,0.19653179,0.10404624,0.09248555,0.0433526,0.3034682,0.05202312
413,0.123595506,0.11516854,0.23595506,0.073033705,0.101123594,0.04494382,0.28370786,0.02247191
414,0.14206128,0.11977716,0.18384402,0.08635098,0.1086351,0.044568244,0.30640668,0.008356546
415,0.13207547,0.10242587,0.20215634,0.094339624,0.13746631,0.045822103,0.28301886,0.0026954177
416,0.114754096,0.112021856,0.18579236,0.08469945,0.16666667,0.06557377,0.2704918,0.0
417,0.10242587,0.07008086,0.23180594,0.08355795,0.1671159,0.06738544,0.27762803,0.0
418,0.08092485,0.08092485,0.23699422,0.09248555,0.19364162,0.057803467,0.25722542,0.0
419,0.05785124,0.1046832,0.24242425,0.08264463,0.17906336,0.0661157,0.26721764,0.0
420,0.054285713,0.09428571,0.24571429,0.07714286,0.17428571,0.068571426,0.2857143,0.0
421,0.068571426,0.08285714,0.21142857,0.071428575,0.25428572,0.06,0.25142857,0.0
422,0.060941827,0.083102494,0.21606648,0.060941827,0.2437673,0.085872576,0.24930748,0.0
423,0.06077348,0.08563536,0.21270718,0.05801105,0.23480663,0.12430939,0.22375691,0.0
424,0.04601227,0.107361965,0.23006135,0.061349694,0.21472393,0.116564415,0.22392638,0.0
425,0.036809817,0.08895706,0.2607362,0.0398773,0.17177914,0.16564417,0.23619632,0.0
426,0.040816326,0.094387755,0.23979592,0.033163264,0.19387755,0.19897959,0.19897959,0.0
427,0.025352113,0.06478873,0.2535211,0.03380282,0.15211268,0.25633803,0.2140845,0.0
428,0.0149700595,0.053892214,0.251497,0.04491018,0.19461077,0.24550898,0.19461077,0.0
429,0.0085227275,0.028409092,0.27272728,0.019886363,0.18181819,0.25852272,0.23011364,0.0
430,0.014044944,0.04775281,0.26685393,0.014044944,0.1741573,0.25842696,0.2247191,0.0
431,0.017094018,0.02849003,0.26780626,0.014245015,0.18518518,0.21082622,0.27635327,0.0
432,0.011627907,0.02616279,0.29069766,0.017441861,0.14244185,0.19476745,0.31686047,0.0
433,0.008547009,0.06837607,0.2905983,0.048433047,0.15099715,0.14529915,0.2877493,0.0
434,0.011111111,0.055555556,0.29722223,0.075,0.16111112,0.13611111,0.2638889,0.0
435,0.011904762,0.07440476,0.30952382,0.071428575,0.13988096,0.110119045,0.2827381,0.0
436,0.0359116,0.049723756,0.32596686,0.08839779,0.12707183,0.1436464,0.22651933,0.002762431
437,0.04927536,0.03768116,0.33043477,0.04347826,0.12753624,0.15652174,0.25507247,0.0
438,0.049418606,0.031976745,0.2994186,0.07848837,0.13953489,0.18604651,0.2122093,0.0029069767
439,0.06811989,0.029972753,0.31062672,0.029972753,0.16076294,0.17711172,0.21525885,0.008174387
440,0.08955224,0.0089552235,0.3074627,0.03880597,0.15522388,0.18507463,0.20597015,0.0089552235
441,0.06527415,0.018276762,0.31853786,0.044386424,0.14360313,0.18798956,0.20365535,0.018276762
442,0.11217949,0.022435898,0.2820513,0.05448718,0.115384616,0.18910256,0.21153846,0.012820513
443,0.13953489,0.017441861,0.22674419,0.06395349,0.13081396,0.2005814,0.20930232,0.011627907
444,0.117117114,0.015015015,0.21621622,0.1021021,0.0960961,0.24324325,0.1921922,0.018018018
445,0.10778443,0.020958085,0.19461077,0.09281437,0.11676647,0.23053892,0.2005988,0.035928145
446,0.114379086,0.013071896,0.23529412,0.09477124,0.114379086,0.16013072,0.22222222,0.045751635
447,0.11246201,0.018237082,0.26443768,0.13677812,0.11854103,0.13981763,0.16413374,0.045592707
448,0.12974684,0.034810126,0.2658228,0.15189873,0.088607594,0.11708861,0.15822785,0.05379747
449,0.08923077,0.04,0.24,0.14461538,0.10461538,0.19076923,0.13538462,0.055384614
450,0.10030395,0.039513677,0.23404256,0.1550152,0.06990881,0.18237083,0.13069908,0.0881459
451,0.11174785,0.034383953,0.1833811,0.15759312,0.09169055,0.16905445,0.16332377,0.08882522
452,0.11911357,0.03601108,0.15512465,0.16343491,0.06925208,0.22160664,0.12188365,0.11357341
453,0.1202346,0.02346041,0.09384164,0.16715543,0.10557185,0.20527859,0.17302053,0.11143695
454,0.13293052,0.027190333,0.06646526,0.13595167,0.1389728,0.17220543,0.17522658,0.1510574
455,0.09404389,0.053291537,0.075235106,0.11285266,0.14733543,0.13166144,0.169279,0.21630093
456,0.10526316,0.06140351,0.046783626,0.099415205,0.22222222,0.12573099,0.11988304,0.21929824
457,0.07102273,0.07102273,0.053977273,0.14204545,0.1903409,0.10795455,0.09943182,0.26420453
458,0.056886226,0.1017964,0.038922157,0.15868263,0.17964073,0.13173653,0.09281437,0.23952095
459,0.072289154,0.14156626,0.030120483,0.14156626,0.12048193,0.09337349,0.111445785,0.28915662
460,0.108359136,0.12693499,0.01857585,0.083591335,0.13312693,0.09287926,0.123839006,0.3126935
461,0.0882353,0.09117647,0.029411765,0.10294118,0.19705883,0.08235294,0.09117647,0.31764707
462,0.09641873,0.11570248,0.024793388,0.0661157,0.19008264,0.06887052,0.09917355,0.338843
463,0.09883721,0.11046512,0.023255814,0.075581394,0.23255815,0.08430233,0.09593023,0.27906978
464,0.13707165,0.12149533,0.018691588,0.06853583,0.18691589,0.049844235,0.10280374,0.31464174
465,0.116883114,0.10714286,0.029220778,0.058441557,0.20779221,0.048701297,0.11038961,0.32142857
466,0.13095239,0.09821428,0.017857144,0.071428575,0.19940476,0.05357143,0.10119048,0.32738096
467,0.14723927,0.107361965,0.024539877,0.055214725,0.19325154,0.064417176,0.08895706,0.3190184
468,0.12012012,0.11411411,0.024024025,0.066066064,0.2102102,0.066066064,0.09309309,0.3063063
469,0.09142857,0.09714286,0.022857143,0.06285714,0.25142857,0.068571426,0.09142857,0.31428573
470,0.084848486,0.10909091,0.027272727,0.1030303,0.19090909,0.06666667,0.07272727,0.34545454
471,0.09322034,0.09322034,0.02259887,0.07909604,0.26271185,0.048022598,0.06779661,0.33333334
472,0.098305084,0.108474575,0.023728814,0.11525424,0.18983051,0.07457627,0.044067796,0.3457627
473,0.15644172,0.08588957,0.021472393,0.073619634,0.22699386,0.064417176,0.042944785,0.32822084
474,0.12286689,0.105802044,0.023890786,0.0784983,0.20477815,0.092150174,0.034129694,0.33788395
475,0.1495327,0.12772585,0.056074765,0.07788162,0.1495327,0.105919,0.024922118,0.3084112
476,0.10784314,0.13725491,0.029411765,0.04901961,0.1633987,0.10784314,0.026143791,0.37908497
477,0.12714776,0.116838485,0.03780069,0.05154639,0.18900344,0.0927835,0.024054984,0.36082473
478,0.09342561,0.12456747,0.027681662,0.05882353,0.18685122,0.10380623,0.020761246,0.38408303
479,0.09463722,0.15141957,0.041009463,0.10725552,0.1577287,0.100946374,0.012618297,0.33438486
480,0.10752688,0.11111111,0.010752688,0.11111111,0.22222222,0.08243728,0.010752688,0.34408602
481,0.08988764,0.13483146,0.014981274,0.09737828,0.21348314,0.07865169,0.0,0.37078652
482,0.07608695,0.11231884,0.007246377,0.11231884,0.22826087,0.14130434,0.0,0.32246378
483,0.093023255,0.13565892,0.003875969,0.08139535,0.21705426,0.10465116,0.0,0.36434108
484,0.10452962,0.094076656,0.0,0.05574913,0.3205575,0.06968641,0.0,0.3554007
485,0.1027668,0.13043478,0.0039525693,0.08300395,0.27272728,0.05533597,0.0,0.35177866
486,0.106299214,0.15748031,0.0,0.047244094,0.26377952,0.07874016,0.0,0.3464567
487,0.09848485,0.15151516,0.0,0.053030305,0.29545453,0.09469697,0.0,0.3068182
488,0.105058365,0.14007781,0.0038910506,0.046692606,0.28015563,0.09338521,0.0,0.3307393
489,0.108208954,0.14925373,0.014925373,0.02238806,0.26119402,0.10074627,0.0,0.3432836
490,0.0784983,0.14334472,0.030716723,0.044368602,0.27986348,0.09897611,0.0,0.32423207
491,0.038194444,0.16666667,0.03125,0.055555556,0.2361111,0.10763889,0.0,0.36458334
492,0.057761732,0.15523465,0.0433213,0.07581227,0.24187726,0.09747292,0.0,0.32851985
493,0.056338027,0.17605634,0.038732395,0.07746479,0.2535211,0.09154929,0.0035211267,0.3028169
494,0.05964912,0.1614035,0.038596492,0.077192985,0.20350876,0.13333334,0.010526316,0.31578946
495,0.054054055,0.18532819,0.038610037,0.054054055,0.22393823,0.13899614,0.0,0.30501932
496,0.04693141,0.16245487,0.032490976,0.054151624,0.2635379,0.11191336,0.0036101083,0.32490975
497,0.045936394,0.20848057,0.045936394,0.06713781,0.25795054,0.074204944,0.003533569,0.29681978
498,0.062043797,0.2189781,0.04379562,0.05839416,0.24817519,0.076642334,0.0,0.2919708
499,0.06593407,0.1904762,0.03663004,0.062271062,0.23443224,0.0989011,0.0,0.31135532
500,0.04318937,0.19933555,0.03986711,0.06312292,0.24584718,0.09966777,0.0,0.3089701
501,0.053691275,0.18456376,0.05033557,0.03691275,0.24161074,0.110738255,0.013422819,0.30872482
502,0.06859206,0.1732852,0.025270758,0.0433213,0.28158844,0.14079422,0.014440433,0.25270757
503,0.08802817,0.14788732,0.07042254,0.0528169,0.21830986,0.112676054,0.028169014,0.28169015
504,0.091254756,0.11026616,0.07224335,0.038022812,0.29657796,0.121673,0.015209125,0.25475284
505,0.109433964,0.14339623,0.0754717,0.06037736,0.25660378,0.116981134,0.011320755,0.2264151
506,0.13028169,0.15492958,0.1056338,0.06338028,0.20422535,0.13732395,0.0070422534,0.1971831
507,0.10320285,0.16725978,0.085409254,0.07829182,0.24199288,0.113879,0.014234875,0.19572954
508,0.1,0.12962963,0.11851852,0.06666667,0.2777778,0.09259259,0.018518519,0.19629629
509,0.09765625,0.14453125,0.1171875,0.09765625,0.26171875,0.11328125,0.01171875,0.15625
510,0.09663866,0.16386555,0.15966387,0.079831935,0.24789916,0.063025214,0.021008404,0.16806723
511,0.12648222,0.20948617,0.13438736,0.12252964,0.18972331,0.07905138,0.031620555,0.10671937
512,0.12448133,0.16182573,0.14107884,0.20746888,0.19917013,0.09543569,0.045643155,0.024896266
513,0.1042471,0.15444015,0.16602316,0.1891892,0.24710424,0.096525095,0.03088803,0.011583012
514,0.03409091,0.18939394,0.19318181,0.23106061,0.1969697,0.09848485,0.056818184,0.0
515,0.019607844,0.15686275,0.21568628,0.16470589,0.27450982,0.11764706,0.050980393,0.0
516,0.015151516,0.14393939,0.2840909,0.12878788,0.25378788,0.13257575,0.041666668,0.0
517,0.008333334,0.1625,0.275,0.1125,0.30833334,0.079166666,0.054166667,0.0
518,0.016393442,0.19262294,0.28688523,0.08196721,0.27459016,0.09016393,0.057377048,0.0
519,0.011857707,0.1660079,0.31225297,0.05928854,0.3241107,0.07509881,0.0513834,0.0
520,0.06719368,0.17786561,0.26086956,0.07905138,0.29249012,0.08695652,0.03557312,0.0
521,0.0647482,0.18705036,0.23381294,0.039568346,0.32014388,0.08992806,0.0647482,0.0
522,0.05284553,0.1300813,0.22764228,0.06097561,0.38617885,0.101626016,0.040650405,0.0
523,0.05882353,0.15294118,0.26666668,0.03529412,0.32156864,0.11764706,0.047058824,0.0
524,0.045801528,0.16412213,0.24045801,0.041984733,0.32824427,0.14885496,0.030534351,0.0
525,0.046025105,0.12552302,0.24267782,0.020920502,0.33472803,0.21338913,0.016736401,0.0
526,0.046153847,0.13076924,0.23846154,0.01923077,0.3423077,0.22307692,0.0,0.0
527,0.06329114,0.12658228,0.20253165,0.016877636,0.32911393,0.2616034,0.0,0.0
528,0.06437768,0.11158799,0.23175965,0.012875536,0.31759655,0.26180258,0.0,0.0
529,0.110091746,0.09633028,0.13761468,0.0091743115,0.35321102,0.29357797,0.0,0.0
530,0.09859155,0.08450704,0.14553991,0.0046948357,0.3802817,0.28638497,0.0,0.0
531,0.11057692,0.09615385,0.10576923,0.0,0.375,0.3125,0.0,0.0
532,0.09569378,0.09090909,0.10047847,0.004784689,0.3492823,0.35885167,0.0,0.0
533,0.118421055,0.13157895,0.100877196,0.0,0.34649122,0.3026316,0.0,0.0
534,0.18139535,0.11627907,0.10697675,0.0,0.4372093,0.15813954,0.0,0.0
535,0.19323671,0.12077295,0.053140096,0.0,0.4009662,0.23188406,0.0,0.0
536,0.19158879,0.14018692,0.12149533,0.004672897,0.3317757,0.21028037,0.0,0.0
537,0.18061674,0.1585903,0.101321585,0.004405286,0.31277534,0.23348017,0.0,0.008810572
538,0.1509434,0.20754717,0.16037735,0.0,0.254717,0.1981132,0.0,0.028301887
539,0.13761468,0.20183486,0.13761468,0.0091743115,0.20183486,0.2293578,0.0,0.08256881
540,0.0974359,0.13333334,0.13846155,0.010256411,0.30769232,0.21025641,0.0,0.102564104
541,0.071428575,0.14732143,0.19196428,0.026785715,0.29017857,0.15178572,0.0,0.12053572
542,0.06153846,0.16410257,0.20512821,0.046153847,0.18461539,0.20512821,0.0,0.13333334
543,0.044444446,0.16111112,0.2,0.033333335,0.19444445,0.22777778,0.0,0.1388889
544,0.073891625,0.113300495,0.20689656,0.049261082,0.19704433,0.20689656,0.019704433,0.13300492
545,0.087628864,0.15463917,0.22164948,0.030927835,0.17010309,0.19072165,0.025773196,0.1185567
546,0.057591625,0.15706806,0.21465969,0.041884817,0.2356021,0.14136125,0.02617801,0.12565444
547,0.066985644,0.14832535,0.18660288,0.033492822,0.27272728,0.13397129,0.043062203,0.114832535
548,0.07865169,0.13483146,0.23033708,0.04494382,0.20786516,0.10674157,0.056179777,0.14044943
549,0.07692308,0.13461539,0.21153846,0.024038462,0.27884614,0.067307696,0.08173077,0.125
550,0.048780486,0.18048781,0.2292683,0.043902438,0.22439024,0.06341463,0.09756097,0.11219512
551,0.024630541,0.1724138,0.19211823,0.044334974,0.25123152,0.044334974,0.093596056,0.1773399
552,0.01826484,0.1780822,0.19178082,0.02739726,0.25570777,0.05022831,0.11872146,0.15981735
553,0.014423077,0.14423077,0.1875,0.014423077,0.22596154,0.08173077,0.16826923,0.16346154
554,0.019704433,0.12807882,0.14778325,0.03448276,0.26108375,0.06896552,0.18226601,0.15763547
555,0.022123894,0.10619469,0.18141593,0.048672568,0.23451327,0.061946902,0.19911504,0.1460177
556,0.023696683,0.16113745,0.18957347,0.028436018,0.18957347,0.061611373,0.1943128,0.15165877
557,0.018518519,0.15277778,0.12962963,0.083333336,0.21296297,0.0787037,0.15277778,0.1712963
558,0.027522936,0.1559633,0.18348624,0.036697246,0.1559633,0.110091746,0.16972478,0.16055046
559,0.039215688,0.13235295,0.19607843,0.05882353,0.12745099,0.10294118,0.19117647,0.15196079
560,0.04411765,0.13725491,0.18627451,0.078431375,0.11764706,0.1127451,0.21078432,0.1127451
561,0.069518715,0.101604275,0.171123,0.12834224,0.14973262,0.09090909,0.21390374,0.07486631
562,0.056410257,0.12820514,0.17948718,0.11282051,0.12820514,0.102564104,0.20512821,0.08717949
563,0.03141361,0.11518325,0.15706806,0.12565444,0.18324608,0.12041885,0.18848167,0.07853403
564,0.035897437,0.14871795,0.21025641,0.14871795,0.12307692,0.0974359,0.1897436,0.046153847
565,0.028708134,0.11004785,0.22488038,0.1770335,0.13397129,0.09569378,0.21052632,0.019138755
566,0.015228426,0.07614213,0.29441625,0.16243654,0.13705584,0.08629441,0.21827412,0.010152284
567,0.02,0.09,0.275,0.145,0.13,0.105,0.235,0.0
568,0.010152284,0.10659899,0.30456853,0.12182741,0.11167513,0.10659899,0.23857868,0.0
569,0.010362694,0.11398964,0.24352331,0.13471502,0.09326425,0.11398964,0.29015544,0.0
570,0.015306123,0.10714286,0.29081634,0.035714287,0.11734694,0.10204082,0.33163264,0.0
571,0.027522936,0.123853214,0.29357797,0.03211009,0.07798165,0.10091743,0.3440367,0.0
572,0.039325844,0.10674157,0.26966292,0.011235955,0.10674157,0.06741573,0.3988764,0.0
573,0.015625,0.14583333,0.22916667,0.03125,0.0625,0.13020833,0.38541666,0.0
574,0.03448276,0.113300495,0.16256158,0.0591133,0.10344828,0.08866995,0.43842363,0.0
575,0.026737968,0.07486631,0.24598931,0.10695187,0.12834224,0.09090909,0.3262032,0.0
576,0.023391813,0.13450292,0.15789473,0.07602339,0.0877193,0.116959065,0.40350878,0.0
577,0.016304348,0.092391305,0.17391305,0.06521739,0.10869565,0.11956522,0.42391303,0.0
578,0.019736841,0.08552632,0.19736843,0.04605263,0.125,0.13157895,0.39473686,0.0
